IBRC_Geo_ID,State,Year,District Name,BEA Per Capita Personal Income
6500136,MA,2006,Franklin Regional Council of Governments,35767
6500136,MA,2007,Franklin Regional Council of Governments,37373
6500136,MA,2008,Franklin Regional Council of Governments,39181
6500136,MA,2009,Franklin Regional Council of Governments,39690
6500136,MA,2010,Franklin Regional Council of Governments,40850
6500136,MA,2011,Franklin Regional Council of Governments,42495
6500136,MA,2012,Franklin Regional Council of Governments,43634
6500136,MA,2013,Franklin Regional Council of Governments,44501
6500136,MA,2014,Franklin Regional Council of Governments,45728
6500136,MA,2015,Franklin Regional Council of Governments,48955
6500136,MA,2016,Franklin Regional Council of Governments,49783
6500136,MA,2017,Franklin Regional Council of Governments,51350
6500136,MA,2018,Franklin Regional Council of Governments,53438
6500136,MA,2019,Franklin Regional Council of Governments,55730
6500136,MA,2020,Franklin Regional Council of Governments,60567
6500136,MA,2021,Franklin Regional Council of Governments,63178
6500136,MA,2022,Franklin Regional Council of Governments,63534
6500136,MA,2023,Franklin Regional Council of Governments,67327
6500137,MA,2001,Merrimack Valley Planning Commission,39117
6500137,MA,2002,Merrimack Valley Planning Commission,38659
6500137,MA,2003,Merrimack Valley Planning Commission,39606
6500137,MA,2004,Merrimack Valley Planning Commission,41242
6500137,MA,2005,Merrimack Valley Planning Commission,42802
6500137,MA,2006,Merrimack Valley Planning Commission,46068
6500137,MA,2007,Merrimack Valley Planning Commission,48754
6500137,MA,2008,Merrimack Valley Planning Commission,50292
6500137,MA,2009,Merrimack Valley Planning Commission,49398
6500137,MA,2010,Merrimack Valley Planning Commission,51123
6500137,MA,2011,Merrimack Valley Planning Commission,53292
6500137,MA,2012,Merrimack Valley Planning Commission,54168
6500137,MA,2013,Merrimack Valley Planning Commission,53742
6500137,MA,2014,Merrimack Valley Planning Commission,55561
6500137,MA,2015,Merrimack Valley Planning Commission,58798
6500137,MA,2016,Merrimack Valley Planning Commission,60293
6500137,MA,2017,Merrimack Valley Planning Commission,62771
6500137,MA,2018,Merrimack Valley Planning Commission,65337
6500137,MA,2019,Merrimack Valley Planning Commission,67998
6500137,MA,2020,Merrimack Valley Planning Commission,72539
6500137,MA,2021,Merrimack Valley Planning Commission,78509
6500137,MA,2022,Merrimack Valley Planning Commission,80141
6500137,MA,2023,Merrimack Valley Planning Commission,84017
6500138,MA,2001,Metropolitan Area Planning Council,44021
6500138,MA,2002,Metropolitan Area Planning Council,43433
6500138,MA,2003,Metropolitan Area Planning Council,44136
6500138,MA,2004,Metropolitan Area Planning Council,46529
6500138,MA,2005,Metropolitan Area Planning Council,48781
6500138,MA,2006,Metropolitan Area Planning Council,52797
6500138,MA,2007,Metropolitan Area Planning Council,55501
6500138,MA,2008,Metropolitan Area Planning Council,57390
6500138,MA,2009,Metropolitan Area Planning Council,56338
6500138,MA,2010,Metropolitan Area Planning Council,58699
6500138,MA,2011,Metropolitan Area Planning Council,60885
6500138,MA,2012,Metropolitan Area Planning Council,62326
6500138,MA,2013,Metropolitan Area Planning Council,62036
6500138,MA,2014,Metropolitan Area Planning Council,64377
6500138,MA,2015,Metropolitan Area Planning Council,68363
6500138,MA,2016,Metropolitan Area Planning Council,70650
6500138,MA,2017,Metropolitan Area Planning Council,73847
6500138,MA,2018,Metropolitan Area Planning Council,77602
6500138,MA,2019,Metropolitan Area Planning Council,80992
6500138,MA,2020,Metropolitan Area Planning Council,85723
6500138,MA,2021,Metropolitan Area Planning Council,94069
6500138,MA,2022,Metropolitan Area Planning Council,97204
6500138,MA,2023,Metropolitan Area Planning Council,102204
6500139,MA,2001,Montachusett Regional Planning Commission,42563
6500139,MA,2002,Montachusett Regional Planning Commission,41949
6500139,MA,2003,Montachusett Regional Planning Commission,42597
6500139,MA,2004,Montachusett Regional Planning Commission,44624
6500139,MA,2005,Montachusett Regional Planning Commission,46532
6500139,MA,2006,Montachusett Regional Planning Commission,49782
6500139,MA,2007,Montachusett Regional Planning Commission,52632
6500139,MA,2008,Montachusett Regional Planning Commission,54863
6500139,MA,2009,Montachusett Regional Planning Commission,53141
6500139,MA,2010,Montachusett Regional Planning Commission,54467
6500139,MA,2011,Montachusett Regional Planning Commission,57236
6500139,MA,2012,Montachusett Regional Planning Commission,59185
6500139,MA,2013,Montachusett Regional Planning Commission,58900
6500139,MA,2014,Montachusett Regional Planning Commission,61232
6500139,MA,2015,Montachusett Regional Planning Commission,64776
6500139,MA,2016,Montachusett Regional Planning Commission,66222
6500139,MA,2017,Montachusett Regional Planning Commission,68727
6500139,MA,2018,Montachusett Regional Planning Commission,72032
6500139,MA,2019,Montachusett Regional Planning Commission,75895
6500139,MA,2020,Montachusett Regional Planning Commission,80434
6500139,MA,2021,Montachusett Regional Planning Commission,87719
6500139,MA,2022,Montachusett Regional Planning Commission,90574
6500139,MA,2023,Montachusett Regional Planning Commission,95036
6500140,MA,2001,Old Colony Planning Council,39513
6500140,MA,2002,Old Colony Planning Council,39297
6500140,MA,2003,Old Colony Planning Council,40173
6500140,MA,2004,Old Colony Planning Council,42540
6500140,MA,2005,Old Colony Planning Council,44551
6500140,MA,2006,Old Colony Planning Council,48231
6500140,MA,2007,Old Colony Planning Council,50603
6500140,MA,2008,Old Colony Planning Council,52706
6500140,MA,2009,Old Colony Planning Council,50626
6500140,MA,2010,Old Colony Planning Council,52398
6500140,MA,2011,Old Colony Planning Council,54791
6500140,MA,2012,Old Colony Planning Council,56812
6500140,MA,2013,Old Colony Planning Council,57238
6500140,MA,2014,Old Colony Planning Council,59601
6500140,MA,2015,Old Colony Planning Council,62909
6500140,MA,2016,Old Colony Planning Council,64740
6500140,MA,2017,Old Colony Planning Council,67153
6500140,MA,2018,Old Colony Planning Council,70214
6500140,MA,2019,Old Colony Planning Council,73697
6500140,MA,2020,Old Colony Planning Council,78509
6500140,MA,2021,Old Colony Planning Council,84462
6500140,MA,2022,Old Colony Planning Council,86983
6500140,MA,2023,Old Colony Planning Council,91330
6500141,MA,2001,Pioneer Valley Planning Commission,29480
6500141,MA,2002,Pioneer Valley Planning Commission,30078
6500141,MA,2003,Pioneer Valley Planning Commission,30892
6500141,MA,2004,Pioneer Valley Planning Commission,31938
6500141,MA,2005,Pioneer Valley Planning Commission,33090
6500141,MA,2006,Pioneer Valley Planning Commission,34569
6500141,MA,2007,Pioneer Valley Planning Commission,36213
6500141,MA,2008,Pioneer Valley Planning Commission,37894
6500141,MA,2009,Pioneer Valley Planning Commission,38203
6500141,MA,2010,Pioneer Valley Planning Commission,39064
6500141,MA,2011,Pioneer Valley Planning Commission,40811
6500141,MA,2012,Pioneer Valley Planning Commission,42650
6500141,MA,2013,Pioneer Valley Planning Commission,42976
6500141,MA,2014,Pioneer Valley Planning Commission,44183
6500141,MA,2015,Pioneer Valley Planning Commission,46675
6500141,MA,2016,Pioneer Valley Planning Commission,47735
